shift_id,staff_id,role,department,shift_start,shift_end,shift_type
9024,3cd99033-864e-4f7e-bd4b-47be834a0b56,doctor,ICU,2023-06-24 07:00:00,2023-06-24 15:00:00,day
9025,e98b285d-f83e-4f97-b9f0-e77e20264f3d,nurse,ICU,2023-04-13 07:00:50,2023-04-13 15:00:50,day
9026,fecb32e3-4e98-40b5-bbdb-7b8d135badf4,nurse,Surgery,2023-11-06 07:00:49,2023-11-06 15:00:49,day
9027,da767762-b15f-44cd-82a7-931fbddc1c06,technician,ICU,2023-10-03 07:00:57,2023-10-03 15:00:57,day
9028,14a25725-60ae-4192-b1aa-338da6f93c5f,nurse,Pediatrics,2023-05-16 07:00:14,2023-05-16 15:00:14,day
9029,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,ICU,2023-08-17 23:00:13,2023-08-18 09:00:13,night
9030,f43accfd-7e43-43e9-a6ed-bfe9d4e8d4eb,nurse,Pediatrics,2023-10-01 23:00:56,2023-10-02 09:00:56,night
9031,3271c743-3547-4952-a235-100707527d0b,technician,Cardiology,2023-01-18 23:00:24,2023-01-19 09:00:24,night
9032,015296b2-95cf-4150-be4e-0f7897304913,nurse,Cardiology,2023-03-26 23:00:40,2023-03-27 09:00:40,night
9033,a5eeba33-ebfd-43f8-b892-6ec453bac41b,nurse,Surgery,2023-08-13 15:00:03,2023-08-13 23:00:03,evening
9034,485ff592-1c67-4275-87da-eaee00f1f612,nurse,Surgery,2023-02-27 15:00:04,2023-02-27 23:00:04,evening
9035,f949be52-b1e2-4323-8852-c7a60a12af0a,nurse,Pediatrics,2023-08-04 07:00:35,2023-08-04 15:00:35,day
9036,3729b0c6-17c9-4dd8-ae58-f8e3a3f32c4f,doctor,ICU,2023-03-21 07:00:05,2023-03-21 15:00:05,day
9037,0175c3c4-7b00-4091-aa29-c839666e3359,doctor,Pediatrics,2023-12-29 15:00:09,2023-12-29 23:00:09,evening
9038,c4fecb02-123e-4dbd-b105-b4853994f38f,nurse,Pediatrics,2023-12-27 07:00:46,2023-12-27 15:00:46,day
9039,9d75216c-2f3c-4965-bf14-269e2e4dde6b,nurse,Pediatrics,2023-01-20 07:00:45,2023-01-20 15:00:45,day
9040,8d30d139-55c0-4ad7-b34c-b7466be6d0d7,doctor,Cardiology,2023-04-30 15:00:07,2023-04-30 23:00:07,evening
9041,e61cd65f-f50f-4486-928f-4d79ddc59836,doctor,Pediatrics,2023-02-10 07:00:52,2023-02-10 15:00:52,day
9042,5fa0ec94-c36f-4984-8d93-00aa5302d3aa,nurse,Surgery,2023-01-13 07:00:35,2023-01-13 15:00:35,day
9043,31ab4ab1-ad53-4ea5-b8ba-2272df19a1be,nurse,Pediatrics,2023-04-03 15:00:56,2023-04-03 23:00:56,evening
9044,71534264-5caa-4a49-8eb1-0904544cddd5,nurse,Emergency,2023-11-30 07:00:00,2023-11-30 15:00:00,day
9045,29229716-b99b-4497-ad3a-e14e6ad644f5,nurse,Surgery,2023-03-22 07:00:25,2023-03-22 15:00:25,day
9046,d8c55641-4069-4612-9ce2-99607ea6faaf,nurse,Emergency,2023-10-24 23:00:18,2023-10-25 09:00:18,night
9047,015296b2-95cf-4150-be4e-0f7897304913,nurse,Emergency,2023-06-09 07:00:23,2023-06-09 15:00:23,day
9048,f9512c5a-8de8-466f-b8cd-338712f1eefc,nurse,ICU,2023-04-21 15:00:31,2023-04-21 23:00:31,evening
9049,9ba4ee73-0aaf-4962-8909-8e9ab434ceb8,nurse,ICU,2023-07-23 23:00:35,2023-07-24 09:00:35,night
9050,58e301c0-983d-43e5-8f58-d3701c0664c3,nurse,Pediatrics,2023-02-10 07:00:43,2023-02-10 15:00:43,day
9051,30d28be9-7464-49df-9eb9-aabe84102331,nurse,Emergency,2023-11-27 07:00:40,2023-11-27 15:00:40,day
9052,43a5232b-8a33-43a5-aaab-dde2e515acc6,nurse,ICU,2023-01-10 15:00:11,2023-01-10 23:00:11,evening
9053,56ec29e6-154d-4b9c-925a-4173c56d0eee,doctor,Cardiology,2023-12-15 15:00:27,2023-12-15 23:00:27,evening
9054,f1484f79-eb7c-4741-95c5-ec10b9f6f51a,nurse,Pediatrics,2023-08-13 15:00:07,2023-08-13 23:00:07,evening
9055,5e6176a0-50dd-46d8-b3f7-9dfb6a5e2cfc,technician,Emergency,2023-10-06 07:00:48,2023-10-06 15:00:48,day
9056,b7f6696e-c708-438d-862c-4fb7e567f106,nurse,Cardiology,2023-03-26 15:00:43,2023-03-26 23:00:43,evening
9057,ef9c3f8d-83d3-4085-8ef5-8af93f3c7e38,doctor,ICU,2023-04-03 15:00:02,2023-04-03 23:00:02,evening
9058,b70fb6ca-fca4-4a13-94ed-b097dbaa3da2,nurse,Emergency,2023-06-07 15:00:28,2023-06-07 23:00:28,evening
9059,526c0c72-612e-42d4-b6af-bc9c63534aaf,doctor,ICU,2023-10-07 07:00:34,2023-10-07 15:00:34,day
9060,c8746a90-ace7-4402-877e-7b386c215568,nurse,Cardiology,2023-08-04 07:00:43,2023-08-04 15:00:43,day
9061,e98b285d-f83e-4f97-b9f0-e77e20264f3d,nurse,Cardiology,2023-01-28 15:00:08,2023-01-28 23:00:08,evening
9062,c8220341-4b49-4bb6-86a8-d94776128c7a,nurse,Surgery,2023-10-12 15:00:06,2023-10-12 23:00:06,evening
9063,0ac2eba0-e251-4373-bcdf-9b3704f6687d,nurse,Emergency,2023-05-10 15:00:37,2023-05-10 23:00:37,evening
9064,ccbc79fd-049a-4c03-8123-605a6484dad4,technician,Pediatrics,2023-03-04 07:00:15,2023-03-04 15:00:15,day
9065,00c5c9b2-4ac3-4d50-b761-3737a1e1d218,doctor,ICU,2023-01-28 23:00:18,2023-01-29 09:00:18,night
9066,33cf808b-f6d0-4adb-8f15-682382cb56f5,nurse,Cardiology,2023-07-23 07:00:46,2023-07-23 15:00:46,day
9067,3fe91a79-7701-4f3c-9f19-32a568c82ede,nurse,Emergency,2023-01-21 07:00:03,2023-01-21 15:00:03,day
9068,acb5e9f7-1f81-4f4d-bda7-9b16351b5f1a,nurse,Cardiology,2023-11-13 07:00:57,2023-11-13 15:00:57,day
9069,8e459f50-0112-4786-b08b-32db52cbbae1,technician,ICU,2023-06-09 15:00:50,2023-06-09 23:00:50,evening
9070,2697141d-f4fd-447e-aca5-f92ce4507d43,nurse,Pediatrics,2023-12-25 07:00:46,2023-12-25 15:00:46,day
9071,85ceedd2-29df-4f2e-be9d-d730a8a7edcf,nurse,Surgery,2023-03-26 07:00:07,2023-03-26 15:00:07,day
9072,7e2c1ea2-6c5d-4d04-bb7d-5487b24c62c3,nurse,Emergency,2023-06-16 15:00:38,2023-06-16 23:00:38,evening
9073,18624393-74b3-4fb2-8bc8-9e8c316d25f1,technician,Surgery,2023-03-27 07:00:04,2023-03-27 15:00:04,day
9074,8c30c1f4-08d2-4eaf-b34a-4c4f6041a789,nurse,Emergency,2023-04-24 23:00:51,2023-04-25 09:00:51,night
9075,e98b285d-f83e-4f97-b9f0-e77e20264f3d,nurse,ICU,2023-09-29 07:00:34,2023-09-29 15:00:34,day
9076,acb5e9f7-1f81-4f4d-bda7-9b16351b5f1a,nurse,Cardiology,2023-07-15 15:00:32,2023-07-15 23:00:32,evening
9077,8303e879-eb01-41c0-b223-80e5ba7e25d6,nurse,ICU,2023-11-16 15:00:37,2023-11-16 23:00:37,evening
9078,3d7dca52-8fce-4bfe-b260-e624d5ebbcbf,nurse,ICU,2023-06-04 23:00:42,2023-06-05 09:00:42,night
9079,6e496383-279e-488f-9a1b-db46d14ea16d,nurse,Emergency,2023-11-23 15:00:24,2023-11-23 23:00:24,evening
9080,5c59716c-c800-47e2-87ed-8545e7b4b971,technician,Surgery,2023-06-04 07:00:35,2023-06-04 15:00:35,day
9081,2ab6e27a-8148-40a8-ba52-e944c1c78915,technician,Emergency,2023-01-31 07:00:36,2023-01-31 15:00:36,day
9082,662db68d-0213-492b-b44c-a5bb8d6a5030,technician,Emergency,2023-02-04 07:00:44,2023-02-04 15:00:44,day
9083,ccbc79fd-049a-4c03-8123-605a6484dad4,nurse,ICU,2023-03-29 07:00:47,2023-03-29 15:00:47,day
9084,5b1f1a2e-3244-49a4-8840-6e44a4c1d506,nurse,Cardiology,2023-01-23 07:00:53,2023-01-23 15:00:53,day
9085,63c3ec0c-3604-462f-9b72-3acac6fc1f18,nurse,Emergency,2023-06-15 07:00:26,2023-06-15 15:00:26,day
9086,e6fda128-75b8-4099-a74d-e0d95da67414,doctor,Emergency,2023-08-19 07:00:35,2023-08-19 15:00:35,day
9087,c2381d7f-fa02-4837-95e5-5a0d589953d6,doctor,Surgery,2023-07-27 07:00:45,2023-07-27 15:00:45,day
9088,ade91a91-07b3-4489-bd35-7849c6d850e1,technician,Emergency,2023-09-22 23:00:13,2023-09-23 09:00:13,night
9089,f9512c5a-8de8-466f-b8cd-338712f1eefc,doctor,Pediatrics,2023-04-04 15:00:33,2023-04-04 23:00:33,evening
9090,3fe91a79-7701-4f3c-9f19-32a568c82ede,nurse,ICU,2023-05-17 15:00:15,2023-05-17 23:00:15,evening
9091,cbdfa71b-8ebb-4280-b4c3-850b59278052,nurse,Pediatrics,2023-05-31 07:00:30,2023-05-31 15:00:30,day
9092,d3f4f2a0-d8cc-4f48-b974-ad7664affcf6,nurse,Cardiology,2023-09-14 07:00:11,2023-09-14 15:00:11,day
9093,89d292e5-6fb9-4671-875a-37af3988edce,doctor,Pediatrics,2023-08-26 23:00:18,2023-08-27 09:00:18,night
9094,c5fe196d-d845-400b-9d56-f335d3fcb221,nurse,Cardiology,2023-12-19 07:00:43,2023-12-19 15:00:43,day
9095,c8746a90-ace7-4402-877e-7b386c215568,technician,Pediatrics,2023-08-12 07:00:06,2023-08-12 15:00:06,day
9096,5c59716c-c800-47e2-87ed-8545e7b4b971,nurse,Cardiology,2023-03-20 07:00:19,2023-03-20 15:00:19,day
9097,76ac7635-1ff0-4184-b0da-ba0b4b222d4b,doctor,Pediatrics,2023-02-05 15:00:05,2023-02-05 23:00:05,evening
9098,d5cdafce-d40f-44d5-96ac-461a317cf229,nurse,Surgery,2023-03-24 07:00:24,2023-03-24 15:00:24,day
9099,b649aacc-2dee-4117-9e0c-3a52f9980b5b,nurse,Pediatrics,2023-12-04 07:00:08,2023-12-04 15:00:08,day
9100,8c30c1f4-08d2-4eaf-b34a-4c4f6041a789,nurse,Pediatrics,2023-04-25 07:00:16,2023-04-25 15:00:16,day
9101,d73c4ac7-12d9-4248-9e88-7fe119a22fa1,nurse,ICU,2023-10-02 23:00:46,2023-10-03 09:00:46,night
9102,015296b2-95cf-4150-be4e-0f7897304913,nurse,Pediatrics,2023-01-15 07:00:32,2023-01-15 15:00:32,day
9103,960c93c4-72c4-432e-870f-f448f6979f79,nurse,Pediatrics,2023-10-31 15:00:21,2023-10-31 23:00:21,evening
9104,e88e71e6-35c5-4f65-9a61-584176a6b0bc,technician,Emergency,2023-02-08 23:00:25,2023-02-09 09:00:25,night
9105,8753ec2a-38b2-4aa2-b722-7fe824b6741d,doctor,Emergency,2023-11-25 07:00:33,2023-11-25 15:00:33,day
9106,da767762-b15f-44cd-82a7-931fbddc1c06,nurse,Emergency,2023-09-17 07:00:11,2023-09-17 15:00:11,day
9107,3d7dca52-8fce-4bfe-b260-e624d5ebbcbf,doctor,Cardiology,2023-07-22 15:00:12,2023-07-22 23:00:12,evening
9108,30d28be9-7464-49df-9eb9-aabe84102331,nurse,Cardiology,2023-05-24 15:00:03,2023-05-24 23:00:03,evening
9109,6112ef97-81ef-4eea-8339-5c5208ba31f1,nurse,ICU,2023-12-04 07:00:06,2023-12-04 15:00:06,day
9110,16f4ab5f-349f-4adf-85cf-f5282c1886dd,nurse,Surgery,2023-01-01 23:00:29,2023-01-02 09:00:29,night
9111,aee8e7e7-2318-478d-b1d9-30b910c43fda,doctor,Cardiology,2023-07-07 15:00:23,2023-07-07 23:00:23,evening
9112,a1950795-1680-458b-8eee-57da1412f3aa,doctor,Cardiology,2023-04-19 07:00:50,2023-04-19 15:00:50,day
9113,526c0c72-612e-42d4-b6af-bc9c63534aaf,nurse,ICU,2023-06-14 07:00:18,2023-06-14 15:00:18,day
9114,d3f4f2a0-d8cc-4f48-b974-ad7664affcf6,nurse,Surgery,2023-01-01 23:00:39,2023-01-02 09:00:39,night
9115,4711baa9-00d6-4fa4-a483-eff9a765f095,nurse,Pediatrics,2023-04-04 07:00:53,2023-04-04 15:00:53,day
9116,f1484f79-eb7c-4741-95c5-ec10b9f6f51a,doctor,Pediatrics,2023-11-21 15:00:41,2023-11-21 23:00:41,evening
9117,670ff55e-b9f9-4a81-934d-1508c8911a22,nurse,Surgery,2023-03-12 15:00:58,2023-03-12 23:00:58,evening
9118,5fa0ec94-c36f-4984-8d93-00aa5302d3aa,technician,ICU,2023-03-12 15:00:39,2023-03-12 23:00:39,evening
9119,d73c4ac7-12d9-4248-9e88-7fe119a22fa1,nurse,Cardiology,2023-11-22 15:00:57,2023-11-22 23:00:57,evening
9120,a1d547d7-957c-44db-ab48-5bac7459bf5e,nurse,ICU,2023-01-22 07:00:12,2023-01-22 15:00:12,day
9121,49006ee2-6f0e-4e15-9daf-518ee7c17647,doctor,Emergency,2023-02-09 15:00:46,2023-02-09 23:00:46,evening
9122,b8e4b306-9de1-4b50-bdd2-bff2fe665200,doctor,Cardiology,2023-08-08 15:00:32,2023-08-08 23:00:32,evening
9123,f7eb2511-9080-43ec-8a17-1f32046cb8e7,nurse,Emergency,2023-07-21 07:00:52,2023-07-21 15:00:52,day
9124,16f4ab5f-349f-4adf-85cf-f5282c1886dd,nurse,Cardiology,2023-06-21 07:00:42,2023-06-21 15:00:42,day
9125,88d05975-8d59-4d6f-b4e0-ca8d79c3c517,doctor,Emergency,2023-08-21 15:00:33,2023-08-21 23:00:33,evening
9126,b7f6696e-c708-438d-862c-4fb7e567f106,technician,ICU,2023-03-22 15:00:11,2023-03-22 23:00:11,evening
9127,795007e8-86b1-41d3-bc47-000c31d0bffa,doctor,Cardiology,2023-12-20 07:00:04,2023-12-20 15:00:04,day
9128,485ff592-1c67-4275-87da-eaee00f1f612,technician,Surgery,2023-03-22 15:00:10,2023-03-22 23:00:10,evening
9129,48ee4eb4-1cc8-402e-bc8c-6f16c4757f32,doctor,Pediatrics,2023-08-25 07:00:51,2023-08-25 15:00:51,day
9130,0ac2eba0-e251-4373-bcdf-9b3704f6687d,technician,Emergency,2023-01-17 15:00:04,2023-01-17 23:00:04,evening
9131,11254c2a-4845-460a-948f-19eae1190841,doctor,Pediatrics,2023-11-18 23:00:08,2023-11-19 09:00:08,night
9132,bf1ecedf-dfa4-4a46-bc18-b43926c3d9ea,nurse,ICU,2023-04-15 15:00:35,2023-04-15 23:00:35,evening
9133,d200c0e5-29fe-41db-a319-ecc67f29fa31,nurse,Surgery,2023-02-24 07:00:13,2023-02-24 15:00:13,day
9134,11254c2a-4845-460a-948f-19eae1190841,technician,Emergency,2023-08-22 07:00:44,2023-08-22 15:00:44,day
9135,0175c3c4-7b00-4091-aa29-c839666e3359,nurse,Cardiology,2023-09-26 23:00:27,2023-09-27 09:00:27,night
9136,aee8e7e7-2318-478d-b1d9-30b910c43fda,doctor,ICU,2023-07-25 15:00:00,2023-07-25 23:00:00,evening
9137,4714a5aa-5a4c-4452-bb48-4c8de6ae12bb,nurse,Cardiology,2023-07-01 15:00:31,2023-07-01 23:00:31,evening
9138,f1484f79-eb7c-4741-95c5-ec10b9f6f51a,doctor,ICU,2023-05-11 07:00:01,2023-05-11 15:00:01,day
9139,5db917fb-c672-41d8-817c-d9580ecc9368,doctor,Surgery,2023-07-10 07:00:12,2023-07-10 15:00:12,day
9140,c8220341-4b49-4bb6-86a8-d94776128c7a,nurse,Surgery,2023-09-22 15:00:53,2023-09-22 23:00:53,evening
9141,216f7aec-7af1-4031-8d6a-e8c3c7b3b2d5,nurse,Pediatrics,2023-09-09 07:00:24,2023-09-09 15:00:24,day
9142,9d75216c-2f3c-4965-bf14-269e2e4dde6b,nurse,Emergency,2023-08-21 15:00:33,2023-08-21 23:00:33,evening
9143,59274bb9-c896-440b-b9f9-09d1dbbda58e,nurse,Surgery,2023-11-24 15:00:00,2023-11-24 23:00:00,evening
9144,e88e71e6-35c5-4f65-9a61-584176a6b0bc,nurse,ICU,2023-09-03 07:00:55,2023-09-03 15:00:55,day
9145,c2381d7f-fa02-4837-95e5-5a0d589953d6,technician,Pediatrics,2023-01-15 07:00:48,2023-01-15 15:00:48,day
9146,30d28be9-7464-49df-9eb9-aabe84102331,nurse,Cardiology,2023-06-12 07:00:52,2023-06-12 15:00:52,day
9147,7e2c1ea2-6c5d-4d04-bb7d-5487b24c62c3,technician,Emergency,2023-07-08 15:00:34,2023-07-08 23:00:34,evening
9148,acb5e9f7-1f81-4f4d-bda7-9b16351b5f1a,nurse,Cardiology,2023-03-03 15:00:27,2023-03-03 23:00:27,evening
9149,ccbc79fd-049a-4c03-8123-605a6484dad4,technician,Emergency,2023-01-07 15:00:17,2023-01-07 23:00:17,evening
9150,58e301c0-983d-43e5-8f58-d3701c0664c3,nurse,Emergency,2023-10-22 07:00:06,2023-10-22 15:00:06,day
9151,9c866781-e0f0-4f66-9ee6-6036d111cbb3,doctor,Pediatrics,2023-04-29 07:00:04,2023-04-29 15:00:04,day
9152,446dabc7-48ca-4eed-a254-bc7fb7b8875e,nurse,Cardiology,2023-07-19 15:00:30,2023-07-19 23:00:30,evening
9153,3d710f14-1582-4e0a-805c-8fd72ca3d055,nurse,ICU,2023-10-21 23:00:17,2023-10-22 09:00:17,night
9154,c2381d7f-fa02-4837-95e5-5a0d589953d6,technician,Emergency,2023-10-02 07:00:43,2023-10-02 15:00:43,day
9155,a4797ce2-839a-4aa3-9794-da366197d8b5,nurse,Cardiology,2023-03-20 07:00:43,2023-03-20 15:00:43,day
9156,f9512c5a-8de8-466f-b8cd-338712f1eefc,nurse,Pediatrics,2023-10-28 07:00:14,2023-10-28 15:00:14,day
9157,6aeb8a44-1cca-4bdf-ac66-7b48b4cf563d,nurse,Emergency,2023-11-23 23:00:58,2023-11-24 09:00:58,night
9158,ef9c3f8d-83d3-4085-8ef5-8af93f3c7e38,technician,Pediatrics,2023-10-21 07:00:00,2023-10-21 15:00:00,day
9159,acb5e9f7-1f81-4f4d-bda7-9b16351b5f1a,nurse,Pediatrics,2023-05-28 07:00:57,2023-05-28 15:00:57,day
9160,31ab4ab1-ad53-4ea5-b8ba-2272df19a1be,nurse,Surgery,2023-09-16 07:00:06,2023-09-16 15:00:06,day
9161,3271c743-3547-4952-a235-100707527d0b,nurse,ICU,2023-10-17 07:00:03,2023-10-17 15:00:03,day
9162,da767762-b15f-44cd-82a7-931fbddc1c06,nurse,Surgery,2023-05-04 07:00:08,2023-05-04 15:00:08,day
9163,6d12db19-6e85-46c1-b104-cff124ee4875,doctor,ICU,2023-06-20 07:00:17,2023-06-20 15:00:17,day
9164,f949be52-b1e2-4323-8852-c7a60a12af0a,nurse,ICU,2023-05-11 07:00:29,2023-05-11 15:00:29,day
9165,6d7cb76f-b694-4703-a666-4b4cfdd6074f,nurse,ICU,2023-06-26 07:00:24,2023-06-26 15:00:24,day
9166,18624393-74b3-4fb2-8bc8-9e8c316d25f1,nurse,Cardiology,2023-10-22 15:00:30,2023-10-22 23:00:30,evening
9167,78c28a48-fcee-459f-97ba-22b2ca92ff13,technician,Cardiology,2023-05-31 15:00:26,2023-05-31 23:00:26,evening
9168,604e6ff4-16eb-48c6-9197-38f6a7d6502b,nurse,Pediatrics,2023-05-30 15:00:17,2023-05-30 23:00:17,evening
9169,f90ae175-6e88-421e-bcd9-297ea673c326,nurse,ICU,2023-01-31 07:00:35,2023-01-31 15:00:35,day
9170,78c28a48-fcee-459f-97ba-22b2ca92ff13,doctor,Emergency,2023-11-26 15:00:00,2023-11-26 23:00:00,evening
9171,c9a9e6c0-9ef9-4730-a15d-cab9b1d77ef1,nurse,ICU,2023-08-30 15:00:39,2023-08-30 23:00:39,evening
9172,971309b8-dfbd-4db5-844c-46009a9f9e8d,nurse,Cardiology,2023-11-20 15:00:27,2023-11-20 23:00:27,evening
9173,9404248f-5747-4cd9-b6ec-aac60f21e73d,nurse,Emergency,2023-11-29 07:00:58,2023-11-29 15:00:58,day
9174,9d75216c-2f3c-4965-bf14-269e2e4dde6b,doctor,Pediatrics,2023-03-15 07:00:55,2023-03-15 15:00:55,day
9175,78c28a48-fcee-459f-97ba-22b2ca92ff13,nurse,Pediatrics,2023-12-29 07:00:13,2023-12-29 15:00:13,day
9176,699f1623-ce07-4172-b18a-a91d5bd6122f,doctor,Surgery,2023-08-03 15:00:18,2023-08-03 23:00:18,evening
9177,f7eb2511-9080-43ec-8a17-1f32046cb8e7,nurse,Emergency,2023-02-17 15:00:26,2023-02-17 23:00:26,evening
9178,8a004291-99d8-4ab1-8225-4d6c2b60a219,nurse,Emergency,2023-03-19 07:00:44,2023-03-19 15:00:44,day
9179,8303e879-eb01-41c0-b223-80e5ba7e25d6,nurse,Emergency,2023-04-27 07:00:33,2023-04-27 15:00:33,day
9180,7b644eb1-1a8f-425e-8f58-363aa540ced8,doctor,Emergency,2023-01-29 07:00:47,2023-01-29 15:00:47,day
9181,7a4147d6-f110-4522-8dd2-aaf50c630a9d,nurse,ICU,2023-08-03 23:00:12,2023-08-04 09:00:12,night
9182,88d05975-8d59-4d6f-b4e0-ca8d79c3c517,doctor,Emergency,2023-04-02 07:00:32,2023-04-02 15:00:32,day
9183,9ba4ee73-0aaf-4962-8909-8e9ab434ceb8,doctor,Emergency,2023-10-28 07:00:40,2023-10-28 15:00:40,day
9184,a7defb84-c74a-4b9a-a469-7ab49d8d8fdd,nurse,Surgery,2023-05-16 15:00:48,2023-05-16 23:00:48,evening
9185,6112ef97-81ef-4eea-8339-5c5208ba31f1,doctor,Emergency,2023-07-15 07:00:20,2023-07-15 15:00:20,day
9186,d8c55641-4069-4612-9ce2-99607ea6faaf,nurse,Surgery,2023-03-16 07:00:44,2023-03-16 15:00:44,day
9187,371d00ba-cf58-42fd-8297-210d61e8362e,nurse,Pediatrics,2023-12-26 07:00:26,2023-12-26 15:00:26,day
9188,29eedddc-8ece-4108-b5e1-ab60e9aa4346,doctor,ICU,2023-07-30 15:00:03,2023-07-30 23:00:03,evening
9189,dc4af85a-9521-439d-8b44-0a722847320b,nurse,ICU,2023-01-05 07:00:54,2023-01-05 15:00:54,day
9190,73ad5fd8-18d7-4221-951f-296d5b6a361e,nurse,Pediatrics,2023-06-20 07:00:13,2023-06-20 15:00:13,day
9191,81aeee6e-0ea8-46bc-b338-5ed371218315,doctor,Surgery,2023-08-31 07:00:25,2023-08-31 15:00:25,day
9192,fe7874e9-b5d4-4a72-aa4d-711b90d1ecb9,doctor,Pediatrics,2023-07-19 07:00:48,2023-07-19 15:00:48,day
9193,8e459f50-0112-4786-b08b-32db52cbbae1,nurse,Emergency,2023-06-05 07:00:03,2023-06-05 15:00:03,day
9194,71534264-5caa-4a49-8eb1-0904544cddd5,nurse,Emergency,2023-07-25 07:00:07,2023-07-25 15:00:07,day
9195,f9512c5a-8de8-466f-b8cd-338712f1eefc,nurse,Emergency,2023-12-16 07:00:28,2023-12-16 15:00:28,day
9196,08d3c379-0e97-4f59-884d-413ba340e4f1,doctor,ICU,2023-04-05 07:00:34,2023-04-05 15:00:34,day
9197,d73c4ac7-12d9-4248-9e88-7fe119a22fa1,technician,ICU,2023-10-11 07:00:35,2023-10-11 15:00:35,day
9198,960c93c4-72c4-432e-870f-f448f6979f79,nurse,Emergency,2023-02-09 15:00:36,2023-02-09 23:00:36,evening
9199,ef9c3f8d-83d3-4085-8ef5-8af93f3c7e38,nurse,Pediatrics,2023-01-05 07:00:15,2023-01-05 15:00:15,day
9200,9b07a1a7-9538-4c6a-b818-bf7202d2a3ae,doctor,ICU,2023-11-05 07:00:29,2023-11-05 15:00:29,day
9201,29229716-b99b-4497-ad3a-e14e6ad644f5,nurse,Pediatrics,2023-11-03 07:00:28,2023-11-03 15:00:28,day
9202,8c30c1f4-08d2-4eaf-b34a-4c4f6041a789,nurse,Cardiology,2023-01-17 07:00:43,2023-01-17 15:00:43,day
9203,4d9497b5-1e99-4828-b9ee-b603c236b775,nurse,Surgery,2023-06-23 23:00:28,2023-06-24 09:00:28,night
9204,015296b2-95cf-4150-be4e-0f7897304913,nurse,ICU,2023-01-11 07:00:34,2023-01-11 15:00:34,day
9205,4711baa9-00d6-4fa4-a483-eff9a765f095,doctor,Emergency,2023-03-26 07:00:49,2023-03-26 15:00:49,day
9206,ae251198-3808-40e7-be64-72c03bbe279e,doctor,Emergency,2023-09-06 07:00:33,2023-09-06 15:00:33,day
9207,604e6ff4-16eb-48c6-9197-38f6a7d6502b,doctor,Pediatrics,2023-12-02 23:00:51,2023-12-03 09:00:51,night
9208,a1950795-1680-458b-8eee-57da1412f3aa,doctor,Cardiology,2023-10-28 07:00:35,2023-10-28 15:00:35,day
9209,d75ac37e-3ebe-4076-89e1-1f91be575646,nurse,Emergency,2023-06-08 07:00:34,2023-06-08 15:00:34,day
9210,fd36fbe5-7f3a-4e75-93c3-bee75a8b9ff9,doctor,Emergency,2023-12-23 15:00:53,2023-12-23 23:00:53,evening
9211,71534264-5caa-4a49-8eb1-0904544cddd5,doctor,Emergency,2023-03-25 15:00:31,2023-03-25 23:00:31,evening
9212,00c5c9b2-4ac3-4d50-b761-3737a1e1d218,nurse,ICU,2023-10-13 07:00:11,2023-10-13 15:00:11,day
9213,147c81ff-20c0-4d17-8fcd-9ca382e1b405,nurse,Pediatrics,2023-04-19 23:00:50,2023-04-20 09:00:50,night
9214,015296b2-95cf-4150-be4e-0f7897304913,nurse,Emergency,2023-09-09 23:00:39,2023-09-10 09:00:39,night
9215,faa50591-90fb-4b25-9c63-dc6e4438ff30,nurse,ICU,2023-10-26 15:00:00,2023-10-26 23:00:00,evening
9216,bacd83f2-e54b-46c4-96d5-a90649ad939f,nurse,ICU,2023-07-15 07:00:08,2023-07-15 15:00:08,day
9217,18624393-74b3-4fb2-8bc8-9e8c316d25f1,nurse,Cardiology,2023-09-17 07:00:01,2023-09-17 15:00:01,day
9218,16d7a534-7aa0-467d-9f66-6bb4c5d0d2f0,technician,Surgery,2023-05-03 07:00:26,2023-05-03 15:00:26,day
9219,3c41ff81-f553-4f0d-a19f-2bee2e68666f,nurse,Cardiology,2023-05-07 07:00:48,2023-05-07 15:00:48,day
9220,971309b8-dfbd-4db5-844c-46009a9f9e8d,nurse,Pediatrics,2023-04-15 15:00:45,2023-04-15 23:00:45,evening
9221,e6fda128-75b8-4099-a74d-e0d95da67414,nurse,Emergency,2023-06-19 07:00:08,2023-06-19 15:00:08,day
9222,a5161a55-5260-42f4-ab83-16712c2c6961,doctor,Cardiology,2023-09-15 15:00:40,2023-09-15 23:00:40,evening
9223,0b14dc98-0198-4f14-93c3-54de057a8da7,nurse,Pediatrics,2023-04-06 15:00:29,2023-04-06 23:00:29,evening
9224,485ff592-1c67-4275-87da-eaee00f1f612,doctor,Emergency,2023-10-16 23:00:41,2023-10-17 09:00:41,night
9225,3271c743-3547-4952-a235-100707527d0b,nurse,Pediatrics,2023-02-10 23:00:47,2023-02-11 09:00:47,night
9226,3729b0c6-17c9-4dd8-ae58-f8e3a3f32c4f,nurse,Pediatrics,2023-04-09 07:00:54,2023-04-09 15:00:54,day
9227,8e459f50-0112-4786-b08b-32db52cbbae1,technician,Emergency,2023-06-08 15:00:34,2023-06-08 23:00:34,evening
9228,c9bccbac-6084-4067-81b0-400b45641111,doctor,Emergency,2023-07-03 15:00:23,2023-07-03 23:00:23,evening
9229,808d9ab5-6963-4eb7-8487-4057e0337f54,doctor,Emergency,2023-09-19 07:00:40,2023-09-19 15:00:40,day
